url,label
https://greattelangana.info/wp-includes/widgets/flaco/Archive/verification.php,1
http://www.bofa-checkings.com/verification/7M5CE34D71E3C456AMN8/index.php,1
http://tbeep3u7bmjg.semiramis-asbl.org:8080/vnuUtcjr4We8/login.html,1
http://hwtoubye2yfk.lescarles.com:8080/82S8W2ePn1ur/login.html,1
https://www.pentreffest.org.uk/joomla/api/DropBoxPhoto/index.php,1
http://www.edunation.net/wells/wid,1
http://ideisa.com.br/wp-admin/js/login.php,1
https://aryianganesh.000webhostapp.com/cekpoint-loogin.html,1
http://anzbankings.com/seccc.htm,1
http://elnuevosistemamundo.com/dty/veror/login.php,1
http://radiohimilo.so/gggggg/outlook_clean/index.php,1
http://rizwantraders.com/jj/New/ii.php?email=abuse@dmv.co.uk&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,1
http://redirectionofficielsupp.com/auth/ca7cd2f377ef1088a16fba59ed5933f0YjkxOGU2ZjE4M2FhNjk5YmVmMjZiZDllMjBlOWNiMWQ=/myaccount/websc_login/,1
http://ito.mx/L93q,1
https://edunation.net/wells/wid/login.php?cmd=login_submit&id=f38b16d88882320733816ca4fcd5c1f6f38b16d88882320733816ca4fcd5c1f6&session=f38b16d88882320733816ca4fcd5c1f6f38b16d88882320733816ca4fcd5c1f6,1
http://ideisa.com.br/wp-admin/js/index.php,1
http://www.jowiltravels.com/js/boa/,1
http://seo.jakex.co/cgi-/Share/share/verification.php,1
http://travel-hound.com/blog/wp-includes/js/tinymce/themes/modern/index33.php,1
https://www.stripephno.com/12/12/pass.php,1
http://ju-hogatt937135.cabanova.com,1
https://sites.google.com/site/securaktifity/,1
http://ads606.hol.es/confirmation_account.html,1
https://pakearthlinks.com/closed/done3/ofiice/,1
http://201.16.246.245/www.americanas.com.br/compras-online-promocao/zn1/produto/011/5415152/6521659865634/1185748755415414/fas78f4sag54gh/fsdaf1sdag1581ag745aeh/Smartphone-Samsung-J-7-Pro.html?,1
http://stickershop24.tk/,1
http://www.kanlayanee.ac.th/templates/sainttropez-fjt/slideshow/aruba.it/,1
http://fr65rt.webcindario.com/,1
http://asloubier.000webhostapp.com/trish/docpg2k18%20(1)/gieeedoc/alalin.php,1
https://sindro.xyz/gcc/iop/ios/nju/mkl/vgt/bhu/lks/white-23-5-18/jio/ght/bhu/vgt/cft/asd/lk1/1527059375XhkzSm1AGCWqkdPw7fuy.php?email=abuse@gen-i.co.nz,1
https://pirgos-restaurant.com/cli/photos/index.html,1
http://jn-accounting.com/.mims/board3/blackboard.htm,1
https://pay4151.com/ec1c83a719fce7602b9c1605fc_payment_3de88732a94a7c578/00f81ab50b4fd1_payments_ae9037ed66f85923/inteligo/index.php?id=1,1
http://vivrefort.com/images/Permission/drive/al.php,1
https://www.semana-da-oferta.com/produto.php?id=5abad2166139e,1
https://carmaos.com/invoice,1
https://bitcoincasinofreebonus.com/wp-content/themes/redirect.php,1
http://www.findrecoveryfb.tk/?safetyhelp.php,1
http://monida.net/upstrack/?IQ=abuse@loenbro.com,1
http://supercasasbahia.com/produto.php?linkcompleto=&amp;id=1,1
https://hcourriermms.godaddysites.com/,1
http://www.suportecentral.cf/,1
http://appelssms-internetillimiteorange.000webhostapp.com/,1
http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://bit.ly/2kdehKc,1
http://terapiinsomnia.com/wp-content/2134567865432123456/Login2.php,1
http://cartaobndes.gov.br.cj28855.tmweb.ru/,1
http://katarna.xyz//8a71ec55ce8864be90d5a36d8b7f5c97/fcb/ar/?i=3128554,1
signin.eby.de.zukruygxctzmmqi.civpro.co.za,1
http://hcgacademics.com/live_144/assets/css/select2/custom/-/index.php,1
https://newsavtar.com/royal/,1
https://543543434.000webhostapp.com/log.php,1
http://www.365change.xyz/,1
https://www.accesscardnow.com/firstaccessvisa/applystepone.aspx?sid=27&amp;cd=442232&amp;hid=223212280&amp;c1=460&amp;c2=34729839&amp;c3=200749,1
http://vkkazakhstan.hop.ru/,1
http://garanti-hepsizle.com,1
https://zipansion.com/WgEh,1
https://www.servicesclients-cmb-banquesassurances.com/services-bancaire/,1
http://2bit.company/,1
https://disenchanting-deton.000webhostapp.com/I/NEW.HOTIS/Sign%20in%20to%20your%20Microsoft%20account.html,1
https://intl-bis.info/emeka/countdown/en.php,1
http://ango909.000webhostapp.com/x/login/login.php,1
http://www.ulinkweb.com/ds.php?e=abuse@email.com,1
https://finanseag.pl/media/editors/none/js/NewsFeed/AT&amp;T%20-%20Login.htm,1
https://dropbox.com-en.hoverboarduri.ro/advisor/,1
http://www.microsslive.com/ds.php?e=abuse@douglas.co.nz,1
http://postekr.com,1
http://genuinewellness.ca/wp-includes/certificates/delivery/tracking.php?userid=abuse@start.com.au,1
https://zeecom.info/wp-content/plugins/fusion-core/css/btsb/index.php,1
http://www.asconsaperu.com/aooalc/T/Y1.html,1
http://saafpani.gop.pk/wp-admin/maint/fia/seenewmenws/seenupdatemenows.html,1
http://www.huntermkt.com/wp-content/plugins/contact-form-7/includes/db/Kasafinal/fud/26f34cd5a1cc6a73e15233fa290dc0b3/login.php,1
http://www.mobile.free.fr-24.ga/moncompte/index.php?clientid=13698&amp;default=545fc5eb6a37c89419f9e13770f0006f,1
http://mx44.prueba.site/~authclie/Particuliers.societegenerale.fr.id8347324298474938743298461783622304230/b2847/index0.html,1
http://thewhitegreencloth.com/aa/DHL/index.php,1
http://screeplightning.com/idowedhl/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418,1
http://whatsapp.whatsapp-it-727b219497204c.wathspon.com/WhatsApp-IT/e1cbb08316a704d8f3ba7f66dd385d49/,1
http://file.pibrown.com/688fe4912f76e3cb3ce51b2363d97b20,1
http://file.pibrown.com/6c0b2950200df9d5b914b0e23cac1078/,1
http://bepkimduyet.com/js/bofa/ID/home/confirm.php?cmd=login_submit&amp;id=c6fae2663dd80d68cbc9c1b85223760dc6fae2663dd80d68cbc9c1b85223760d&amp;session=c6fae2663dd80d68cbc9c1b85223760dc6fae2663dd80d68cbc9c1b85223760d,1
http://myarmor.org/wp-admin/user/lovema/wealthmanager/tt/best/index.php,1
http://cotraf.net/mbac/htmlFiles/oform2.html,1
https://choyonika.com/yogi/%7b%7d/%7b%7d/,1
http://craftbeer.eyedea-media.net/CMS/,1
http://www.ratchaburi1.org/board.old/includes/mcp/info/page/s,1
http://www.militaryapp.net/cg/Validation/login.php?cmd=login_submit&amp;id=fd3c849744f904f497b6c3e63e8ea51cfd3c849744f904f497b6c3e63e8ea51c&amp;session=fd3c849744f904f497b6c3e63e8ea51cfd3c849744f904f497b6c3e63e8ea51c,1
http://www.igotrip.info/public/temp/a8f393621f61442943b4f24c.php?cmd=login_submit&amp;id=cdf389b64b77396050bd63157b90e2bbcdf389b64b77396050bd63157b90e2bb&amp;session=cdf389b64b77396050bd63157b90e2bbcdf389b64b77396050bd63157b90e2bb,1
http://www.dutchtackle.com/wp/a8c586a4e371ccd7d9f0f32ddeba7495MDkzNmU0NzdmZDdhZDgzZWNlNmNmYzM4MGNiMWMzNGE=/myaccount/websc_login/,1
http://igotrip.info/public/temp/a8f393621f61442943b4f24c.php?cmd=login_submit&amp;id=7593d6028017d6b80834500251ee2d997593d6028017d6b80834500251ee2d99&amp;session=7593d6028017d6b80834500251ee2d997593d6028017d6b80834500251ee2d99,1
http://bossbuku.com/asb.co.nz/auth/verification,1
http://otyfgvh.usa.cc/aaadddddhdfjfhviuer/AT&amp;T/index.php,1
https://onedrive.live.com/embedrow.aspx/IDMer/K-Means%20%7C5FreeMind%7C6.pdf?cid=41b73aec5151fbac,1
http://assure1r.beget.tech/had/oiad/web/id/57f86,1
http://radioramabajio.com/dhll/DHLAUTO/dhl.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@fcv.org&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1
http://www.bawsphoto.com/security/3f9632d66803191417f24e49ea5fa755M2E3ZTEzZjgxMzdkN2E5NGUwNzk2NDBhMTEyY2YyNWI=/myaccount/websc_login/,1
https://www29.ameipresentenamor.com/psh747893/smartphone-motorola-moto-g6-plus-dual-chip-android-oreo-8-0-tela-5-9-octa-core-2-2-ghz-64gb-4g-camera-12-5mp-dual-traseira-Indigo/133453185/pr,1
http://chuyenxedapthethao.com/alibaba.com/,1
http://hakonapatata.science/opt/,1
http://civilengineeringiit.com/roz/9f3885a038f82d43730038c8d9043a43/,1
http://smokesonstate.com/Gssss/Gssss/bb46c109aa5305b93e008ac2b4d8005f/,1
http://autron-hearing.com/bootstrap/Gdoccc/index.php,1
http://vmesilver.com/ofrm/France-FreeMobile/1746e3d0f9d141803d81b577dc545cb1/moncompte/,1
http://www.vineyard-garden.com/images/12364fef5225b1d42a3e76a2e0443745/,1
http://one-drive.sharepoint.cn.com/auth33/212825868f2517735cb5062ecf082f1d,1
http://madagascar-jrtours.com/hilt/tatum/,1
https://www.kienfat.com.au/wp-content/plugins/DropNewVasion/Fresh/index.html,1
http://asdfr.usa.cc/pdf/amg/login.php?cmd=login_submit&amp;id=38f37124e4bef853251ce11390d8c43b38f37124e4bef853251ce11390d8c43b&amp;session=38f37124e4bef853251ce11390d8c43b38f37124e4bef853251ce11390d8c43b,1
https://www.cubesinfosystems.com/mr/MR%20DROP%20B/drpbdocs/index.html,1
http://www.canalsidesweater.com/wp-content/adb/excel.php?rand=13InboxLightaspxn.1774256418,1
http://www.vineyard-garden.com/images/b1b6475093963ad30390dae2cbb05494/,1
https://apostile-haga.ro/wp-includes/images/wlw/hotis/step2-authen.php,1
http://offic.upload-aerocaribe.com/office/4c3243e0adb0eca3997dcbb58af26da6/,1
http://asalbat.usa.cc/online/wellsfargo/wellsfargo/login.php,1
http://palabrasdevida.com.br/secureddocument/0d0b308447ca0db4558b91924b0656d8/,1
http://tyrepressf.world/upgradequota3001/password.php,1
http://jdavidfranzke.com/zxcd/dropbox/yeah.net/,1
http://baolina-kitra.com/share/doc/iii.html,1
http://genova.ee/payment/index.php,1
http://genova.ee/desp/,1
http://home.packagesear.ch/?et=20170526-ff,1
http://off.exox.tk/office.htm,1
http://adessovino.it/media/com_akeeba/icons/css/get-help/customer_center/customer-IDPP00C198/,1
http://palabrasdevida.com.br/secureddocument/64eecc14e5b10fdca4f93439c0e326ed,1
http://mohajournan.es/v4/cliN349/login.php?websrc=77dab160d987730dc452ffcdb621579a&amp;dispatched=47&amp;id=2529917626,1
http://www.xfinity.login.tempodancewear.com.au/sign_in.html?statusid=74c0b8934be7d3aa57d29126f6035861,1
http://allcitiesoverheadoor.com/folder/Archive/Archive/Archive/Archive/box.php?.rand=login.box.com.aspx&amp;baa0f74e12bccde56a021c41e5c2fb31=&amp;email=,1
http://www.rfh.mygeekynature.in/next/logo_smallBusiness/Logs/accounts.key.com/ib2/login.php?cmd=login_submit&amp;id=492e84564f42978f50754e60cd98867c492e84564f42978f50754e60cd98867c&amp;session=492e84564f42978f50754e60cd98867c492e84564f42978f50754e60cd98867c,1
http://pspsh.com/phpcms/libs/data/font/recc/mpp/Login/?70737073682e636f6d=,1
http://larah.in/rdccc1/rdc/rdc/pro/enterprise.php?check&amp;nocache=page2&amp;alt.done=rem&amp;docs&amp;=gifpdf&amp;0zrcKP9eAQCEeYZF0r,1
http://www.garimela.com/vanessa/Validation/login.php?cmd=login_submit&amp;id=2ddd1bf0e5b9f393192f8af62b58f1252ddd1bf0e5b9f393192f8af62b58f125&amp;session=2ddd1bf0e5b9f393192f8af62b58f1252ddd1bf0e5b9f393192f8af62b58f125,1
http://mysoftbank-securitys.com/wap_login.htm,1
http://uniikkidz.co.za/thinktank/login.alibaba.com/login.jsp.php?tracelog=notification20160310&amp;biz_type=Notifications_MC&amp;crm_mtn_tracelog_task_id=176df315-8d37-4594-8315-fe46abf37aa5&amp;crm_mtn_tracelog_log_id=13641815851,1
http://landmarkproperty.co.id/comc/cj/index3.php,1
http://fumitex.com.py/wp-includes/service/,1
http://batkivskahata.com/wp-admin/js/widgets/js/service/signin/customer_center/customer-IDPP00C374/myaccount/signin,1
http://www.corporatesolutionsny.com/.w/w/new=season/bxb_logOnS=01022225/AUTH/,1
http://www.ivp.bplaced.net/_/www_Itau_com_br/Fatura_em_Aberto_Maio_2018_702.jpg,1
http://ads302.hol.es/log1.php,1
http://sistemicaconsulting.com/craigslist.message775hj.htm,1
http://www.laurellakehouse.com/wp-admin/mwells/welcome/wellsfargo/account/lindex.html,1
http://up-votes.ga/index,1
http://www.jualumni-bd.org/cina/994d0f17f559ec88483e31fd36de115a/?login=&amp;.verify?service=mail&amp;data:text/html,1
http://www.jualumni-bd.org/cina/37328fb45b85939b98f9fe2f4c6998e1/?.verify?service=mail&amp;base64,1
http://www.cartuchosytoner.net/databess,1
http://www.cartuchosytoner.net/cartuchosytoner.net/webmail/webmail/index.php?email=abuse@generalnoli.com,1
http://lawrencesisters.com.au/cgii/docusi/10e9fff73124151953da2c7c39d4de07/login.php?cmd=login_submit&amp;id=8316cc019198fa78feba10599cec092c8316cc019198fa78feba10599cec092c&amp;session=8316cc019198fa78feba10599cec092c8316cc019198fa78feba10599cec092c,1
https://clck.ru/DLv2J,1
http://galvanizingasia-staging.astahosting.com.au/wp-content/app/In/signin/?country.x=US,1
http://siliconebands.ca/wp-content/Gdocs/0a43853abb543126f427c1918cc2d6b9,1
http://fimo.me/store/off217/login.php?cmd=login_submit&amp;id=c48872d859747f429105f05ef8660b46c48872d859747f429105f05ef8660b46&amp;session=c48872d859747f429105f05ef8660b46c48872d859747f429105f05ef8660b46,1
http://jessthreadingbeautysalon.com/loc/login.php?cmd=login_submit&amp;id=87bcdb64f789fb8ee07afb488c04b19a87bcdb64f789fb8ee07afb488c04b19a&amp;session=87bcdb64f789fb8ee07afb488c04b19a87bcdb64f789fb8ee07afb488c04b19a,1
http://www.abiellechildcarecentre.com/wp-admin/includes/captalone/login.php,1
https://www.myetherwallett.org/,1
http://qponn.net/wp-content/bookmark/5832e3099ec7f681d3c99b0a06d78897/,1
http://ameli1o9.beget.tech/433IOKVQ34ZTGVRQE3/3Z0OIT5GLREQ/ami/f48fc,1
http://ameli1o9.beget.tech/433IOKVQ34ZTGVRQE3/3Z0OIT5GLREQ/ami/f48fc/,1
http://kaakli16.beget.tech/Cafe/Cafe/familiales/mon.compte/270d5eba9258ebd3592ff8279194f8f4,1
http://hkrecoverygroup.com/edit/www.alibaba.com/alibaba/vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc.php/?email=abuse@johnfowlerindia.com&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,1
http://rfh.mygeekynature.in/next/logo_smallBusiness/Logs/accounts.key.com/ib2/,1
http://dfsdx.igg.biz/it/Indexz.htm,1
http://firetrader.com/cl_upload/0212/df54g5df40df4g/54dfg540df5g40df/secure-code0/nabib/a333d95d581870f9a01dd8c7f0ad8409/4c167244280fdfbc448c492ce2c40ee4/info.php,1
https://qtrial2018q1az1.az1.qualtrics.com/jfe/form/SV_3mcO2dO7AbxqqMZ,1
https://screeplightning.com/idowedhl/login.php?email=&amp;fid.125289964252813InboxLight99642_Product-email=&amp;fid.13InboxLight.aspxn.1774256418=&amp;l=_JeHFUq_VJOXK0QWHtoGYDw1774256418,1
http://000lp59.wcomhost.com/ym,1
http://tone-eco.com/wp-includes/ali/po/order/alibaba/index.php,1
http://alarm-adf49.stream/view,1
http://hisperfectlight.com/downloads/etipa/login.php?cmd=login_submit&amp;id=6e6c4558bb37bbb84a894655425fe0e56e6c4558bb37bbb84a894655425fe0e5&amp;session=6e6c4558bb37bbb84a894655425fe0e56e6c4558bb37bbb84a894655425fe0e5,1
http://icalc.com/able/Alibaba.com/Login.htm,1
http://www.696elmp02.blackmesh.com/scripts/Doc/Dropbox/6f4599e14aa6d8e5c491722371c44926/,1
http://app-helps-centre.esy.es/Help-Centre/set.html,1
http://genuwinalways.com.au/ar/soldout/dropbox2016/Home,1
http://ilanasalkyoga.com/test/wp-admin/user/Chase1128_2017_2/verification/82C97D7BBAN2M5MB9269/verif.php,1
http://vkagent.bos.ru/,1
http://www.fites.net/online-banking/26b37af0c9800d3b76424bb0ad25fa0f/login.php?cmd=login_submit&id=5b46cb1c99b18ef7d4fd34de5fd6b24c5b46cb1c99b18ef7d4fd34de5fd6b24c&session=5b46cb1c99b18ef7d4fd34de5fd6b24c5b46cb1c99b18ef7d4fd34de5fd6b24c,1
http://nicholebarnum.com/falcon/poczsta_email_verification/polski_login_index.htm,1
http://tazplus.com/js/docusign/docusign,1
http://dotnetprofessionals.com.au/Matric14231/login.microsoftonline/MSFT/office/,1
http://www.stepuptechsite.com/wp-admin/maint/online/auto/?email=abuse@securitybank.com.ph,1
http://www.corinecdonovan.com/wp-includes/Requests/Cookie/dhl/dhl/tracking2.php,1
http://vkontakte2016superprise.16mb.com/,1
http://control-settings.esy.es/log.php,1
http://amelib69.beget.tech/porteilas/paiemnt/remboursement/ameli.fr/maladieassure/mocompte/porem/apelsms/webameli.fr/id/e837c,1
http://freete0v.beget.tech/homes/accounts/,1
http://delmonicositaliansteakhouse.com/plann/plan1/,1
http://ndifam.com/cli/Dr,1
http://cloudcapgames.com/xVVO7FlK/,1
http://vvs56.ru/wp-content/dropboxLanre/dropbox/proposal/LoginVerification.php,1
http://kvartira1.dtn.ru/,1
http://modsquadgames.com/minecraft/wp-includes/x4d/121auto1secureRE/121auto1secureR/index.php?email=abuse@tcb-bank.com.tw,1
http://cloudhsh.com/inc/libs/f3612fb1fea428378b7864b641d08f77/,1
http://shesawachay.usa.cc/auto/load/docg/docg/doc/filewords/index.php,1
https://ty-kobee.com/package/8tube/,1
http://www.civilengineeringiit.com/roz/6d0fecb66fbca13ec8bea4e3d33d5a40,1
https://peninsulanuevovallarta.com/casas/barlavento/mail.google.com/mailu7/file.share/workspace,1
http://way2alquds.com,1
http://supernaturaldocs.ga/finance/LBlogin/login/Drive_Pdf/login.php?cmd=login_submit,1
https://www.codenamee.com/Login/get_started/,1
http://itarix.usa.cc/home_update/login.php?cmd=login_submit&amp;id=e418b4b88a0c3f6fda3dc58bb4293440e418b4b88a0c3f6fda3dc58bb4293440&amp;session=e418b4b88a0c3f6fda3dc58bb4293440e418b4b88a0c3f6fda3dc58bb4293440,1
http://lokasivideo.xyz/,1
http://serioahgtisaohg.ga/google,1
https://serioahgtisaohg.ga/,1
https://ameli-assure.pro/remboursement/Assure/148e275e2dbfbecbfa4de789146c4dda,1
http://wurl.cc/kolifras,1
http://bokwessecurity.co.za/secure/k/,1
http://ijcrls.com/modules/contextual/images/product/aut.php,1
http://www.anpas.pk/alibaba.com/alibaba/,1
http://loftcafe.com.au/wp-admin/direct/auth/validate/update/Bank_Of_America/verification/9B24BA5CBE3891025D49/index.php?country.x=US-United%20States&amp;lang.x=en,1
https://peringatan-pemblokiran-fb.weebly.com/,1
http://transportesgareca.com/.well-known/pki-validation/excel.php?.rand==,1
http://aretuzasballerinaproject.com/wp-admin/includes/outlook/d58aaa972c50d69554f34c12c055d893/login.php?cmd=login_submit,1
https://sites.google.com/site/recoveryhelp124/,1
http://chalcographic-mover.000webhostapp.com/new_now-12/0c5f94b2bdb513a9935e591d5cdbea58/,1
http://crossmaneng.com/alibaba.com/login.php,1
https://fh456.infusionsoft.com/app/linkClick/67/126f984470aea785/14691/44cde173052d9bf1,1
https://whitecountyaor.com/wp-content/themes/?email=redacted_email,1
https://dwinearme.com/js/upload/view/,1
https://dwiattorneynearme.com/js/upload/view/,1
http://lbcpzonasegura-premiosviabcp.com/,1
https://www.google.com/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=2&amp;cad=rja&amp;uact=8&amp;ved=2ahUKEwjwtfTu5vLaAhUEzKQKHSLqCY8QFjABegQIABA0&amp;url=http%3A%2F%2Fweb1-2.web894.com%2Fjquery_cycle&amp;usg=AOvVaw2el43ZsbcgP2cxpCCqBrXs,1
http://feedsfun.com/wp-content/plugins/wordpress/closed/Dst__7/,1
http://implant-han.com/wp-content/support/update_info/customer-IDPP00C977/myaccount/signin/?country.x=CH&locale.x=en_CH,1
https://drive.google.com/file/d/1AAqMUkfmbStWsDp3zXKROLybUXgKgCJi/view?usp=sharing,1
http://www.ks-silesia.pl/gfx/update-informazione-dati-login-014277ds4ds54ds4ds4d84s/3e6f74a12221a4df9a6e2a80f9038015/,1
http://webmailf1-orange.ukit.me/,1
http://cigilmar.com/modules/mod_ariimageslidersa/home/login.php?cmd=login_submit&amp;id=505105c6c123a8e4b33021941902d9ff505105c6c123a8e4b33021941902d9ff&amp;session=505105c6c123a8e4b33021941902d9ff505105c6c123a8e4b33021941902d9ff,1
http://cigilmar.com/modules/mod_ariimageslidersa/home/login.php?cmd=login_submit&amp;id=346e186d1d9482d31ec7608aae40245b346e186d1d9482d31ec7608aae40245b&amp;session=346e186d1d9482d31ec7608aae40245b346e186d1d9482d31ec7608aae40245b,1
http://file.pibrown.com/2d31d5c9d52dd9c521620c808d5558d4/,1
http://www.discuto.io/sites/default/files/webform/sign.appleid.intl/dir/5e439/dir/car.php?cmd=_account-details&amp;session=9bd540bb5471a94b4d6f701a47e3b964&amp;dispatch=68cfbe7668b01c28a57779e5d7638773241a1938,1
http://geostore.prodevelop.es/sites/all/libraries/openlayers/tests/giga/z.php,1
http://houselessbeautiful.com/header,1
https://bit.ly/2JZMibX,1
http://operamoon.com/motdemot/wp-content/plugins/ubh/sr/ke/pn/customer_center/customer-IDPP00C237/myaccount/identity/?cmd=_session=&amp;1e4e25cf9645871e8231bf66de2852be&amp;dispatch=fa481b5e0316dd8adf954b2bd156fd043ba62513,1
http://implant-han.com/wp-content/support/update_info/customer-IDPP00C442/myaccount/signin/,1
http://blackcockatoo.net.au/wellsfargo/Wellsfargo/wellsfargo.com/login.php?cmd=login_submit&amp;id=d6fd217a393b1a78da8ee11c2e1d702ed6fd217a393b1a78da8ee11c2e1d702e&amp;session=d6fd217a393b1a78da8ee11c2e1d702ed6fd217a393b1a78da8ee11c2e1d702e,1
http://chaseonlinebanking.doorex.sa/5c04a6d5988c46be0f2a04979e62ca31ZjU4MTU3MjdmOTFhZGQxMTk1OTkyMjdhZGUxZTYyMmM=/personal.php?cmd=_account-details&amp;session=e3ce847902f4c94122b312af2098311d&amp;dispatch=f56aff1fec29cb62cbf7709f505ed19018b72299,1
https://drive.google.com/file/d/1JFhKTcoXQt5q9iPPRVbW_tth7OFPCRVQ/view?usp=sharing,1
http://littlefatlamb.com.au/patb2209/tod324/leobles8820/pedf.php?email=abuse@huawei.com,1
http://walmartgiftcard.today/walmart/index.html?aff_sub=YWR4PWFkc2Vydm1lJmJpZD01NjI2NDc2NjQxMTEwNTIxMzI5JmltcD0xJmFkPTQxODk3,1
http://palabrasdevida.com.br/secureddocument/98a153fc4e969d92a7cf249419e36661/,1
http://qtbsql.com/login.php?e=abuse@squashdesignusa.com,1
http://teho.com.sg/greedai/.67389378673tu3ghio3p9uhy3jpiho3ugybtuf73687/c56a0a405a76e4f08323e9d4a3ee17f6/index.php,1
http://lawrencesisters.com.au/cgii/docusi/10e9fff73124151953da2c7c39d4de07/login.php?cmd=login_submit&amp;id=03dafde29b717099342b391324dedcb303dafde29b717099342b391324dedcb3&amp;session=03dafde29b717099342b391324dedcb303dafde29b717099342b391324dedcb3,1
http://www.milkyfan.com/Bank%20Of%20America/verification/DM0N266145M3B755A8M2/qes.php,1
http://queenselects.com.au/images/GD/,1
http://virusdetection.gq/,1
https://ijtra.com/admin/lib/lib/bootstrap/js/cwd-db-s5/DHLAUTO/DHL%20AUTO/dhl.php?email=abuse@sky95.com,1
https://breauxsconstruction.com/fun/office/office,1
http://ctyuihjkl.usa.cc/Sam/db/view/,1
http://shopcarolinas.com/wp-content/joyousnesstq.html,1
http://jhnwellness.org/cliente_id/331257219873921137402525/conclusao.aspx&amp;rsa@cemig.com.br/?8UTC2K2ABPGS0WHIRO3Y5RS1,1
http://pme1.mail.tpimidia.com/cgi-bin/ed/c.pl?269817973-685-eDocFBack2_314CD6B8_9003802_696_soniangrosa@hotmail.com,1
